i,is_skipped,mu,est_mu,p_loss,est_p_loss,e_b,est_e_b,e_gb,est_e_gb,delay,est_delay,jitter,est_jitter,beta,correlation
4,False,0.6,0.6006737297891162,0.01,0.009692,5.0,4.769685039370079,30,30.68461776539771,100,99.91079687501144,5,5.089203124988558,0.2,0.1825374952987825
0,False,0.6,0.5925540660366116,0.01,0.009822,5.0,4.990853658536586,30,29.726112068092004,100,99.76374355723344,10,10.236256442766546,0.2,0.1596711241765513
1,False,0.6,0.6019519467952072,0.01,0.010014,5.0,5.130122950819672,30,30.01833568406206,100,99.88599430480446,10,10.114005695195544,0.2,0.1596754051529532
2,False,0.6,0.6077971874690656,0.01,0.010002,5.0,5.166322314049586,30,30.7249795751634,100,99.94225685266326,10,10.057743147336735,0.2,0.1591859272565099
3,False,0.6,0.5958051571297167,0.01,0.01069,5.0,5.023496240601504,30,29.54862642871466,100,99.7966762463714,10,10.20332375362861,0.2,0.1663623912074259
4,False,0.6,0.6005886262223488,0.01,0.009898,5.0,4.949,30,30.114656132887674,100,99.8532057106527,10,10.146794289347298,0.2,0.1594616507615789
0,False,0.6,0.5995778971603991,0.01,0.00972,5.0,4.989733059548255,40,40.18340552246887,10,9.913194944253686,1,1.0868050557463145,0.2,0.2086256547483929
1,False,0.6,0.5963255133860049,0.01,0.009712,5.0,5.006185567010309,40,39.51117355814264,10,9.911378016780004,1,1.088621983219996,0.2,0.2083879760094999
2,False,0.6,0.6062640724548419,0.01,0.00959,5.0,5.090233545647559,40,40.22846040466301,10,9.920117695606052,1,1.0798823043939478,0.2,0.2057182458241785
3,False,0.6,0.594282170868319,0.01,0.009834,5.0,4.946680080482897,40,40.03524289018914,10,9.908732018183189,1,1.091267981816813,0.2,0.2102992407563334
4,False,0.6,0.5925950617583243,0.01,0.010012,5.0,4.981094527363184,40,39.2101323352493,10,9.907203479359968,1,1.0927965206400323,0.2,0.2125589848701455
0,False,0.6,0.6042835277821527,0.01,0.009508,5.0,4.851020408163265,40,40.480048694711215,10,9.812808766585125,3,3.1871912334148758,0.2,0.1579025689391453
1,False,0.6,0.599240490467731,0.01,0.010414,5.0,4.968511450381679,40,39.59140072105755,10,9.8029658704391,3,3.197034129560901,0.2,0.1651922524071894
2,False,0.6,0.598906461213925,0.01,0.010186,5.0,5.007866273352999,40,40.2338808198724,10,9.795470595406428,3,3.204529404593572,0.2,0.1639640519173445
3,False,0.6,0.6038693493724779,0.01,0.009756,5.0,4.892678034102307,40,40.34939271255061,10,9.814840541476377,3,3.185159458523625,0.2,0.159578349028243
4,False,0.6,0.6031197065230778,0.01,0.009394,5.0,4.996808510638298,40,40.45050778605281,10,9.814331831718896,3,3.1856681682811026,0.2,0.1564579876691409
0,False,0.6,0.5974171858963481,0.01,0.010072,5.0,4.79162702188392,40,39.54265846483017,10,9.803198144521255,5,5.196801855478743,0.2,0.1557004339522104
1,False,0.6,0.601698512084012,0.01,0.010428,5.0,5.096774193548387,40,40.02043285387821,10,9.833837728285562,5,5.1661622717144375,0.2,0.1577678135308738
2,False,0.6,0.6025658915198984,0.01,0.011026,5.0,5.331721470019343,40,40.22694748211152,10,9.84331291785842,5,5.156687082141579,0.2,0.1619712997709583
3,False,0.6,0.602583981417652,0.01,0.010674,5.0,5.206829268292683,40,40.19363538295577,10,9.846797730754544,5,5.153202269245456,0.2,0.1589911974462079
4,False,0.6,0.5988977354686341,0.01,0.010038,5.0,4.925417075564279,40,40.2011120151885,10,9.816005577315824,5,5.183994422684176,0.2,0.1550976328635388
0,False,0.6,0.6040612828676245,0.01,0.009968,5.0,4.954274353876739,40,40.19086021505376,10,9.944900486435404,10,10.055099513564596,0.2,0.1498081181239011
1,False,0.6,0.5952699768749937,0.01,0.00973,5.0,5.025826446280992,40,39.29853333333333,10,9.825547175373485,10,10.174452824626515,0.2,0.149366689135935
2,False,0.6,0.5946855470486939,0.01,0.010472,5.0,5.143418467583497,40,39.85762665944189,10,9.830387994265324,10,10.169612005734676,0.2,0.1547507968730001
3,False,0.6,0.6062143489527536,0.01,0.010548,5.0,5.145365853658537,40,40.62169849654612,10,9.975113201091604,10,10.024886798908396,0.2,0.1539062617757626
4,False,0.6,0.5978915753965928,0.01,0.010446,5.0,4.950710900473934,40,39.90059347181009,10,9.86681311380159,10,10.13318688619841,0.2,0.1541899301991463
0,False,0.6,0.6094932540275819,0.01,0.010076,5.0,5.01792828685259,40,41.11147451621695,25,25.0325223196808,1,1.032521641600841,0.2,0.2174174976654167
1,False,0.6,0.6083643043791948,0.01,0.010366,5.0,5.076395690499511,40,40.69609301068,25,25.030297959602063,1,1.030296309140578,0.2,0.2213672800281996
2,False,0.6,0.5939201131141746,0.01,0.00985,5.0,5.005081300813008,40,39.41487935656836,25,25.028324714634174,1,1.0283207433874608,0.2,0.215218225619563
3,False,0.6,0.6073285421691127,0.01,0.009844,5.0,4.878097125867195,40,40.4133064516129,25,25.02953745680484,1,1.0295337267041589,0.2,0.2160649408340568
4,False,0.6,0.5938227979044306,0.01,0.010102,5.0,5.390608324439701,40,39.96084296397009,25,25.024815577224555,1,1.024814065186554,0.2,0.2191677521644435
0,False,0.6,0.5965278465334031,0.01,0.010182,5.0,5.121730382293762,40,39.7451534733441,25,24.709417403918632,3,3.290582596081368,0.2,0.1757782561495114
1,False,0.6,0.6094745971385771,0.01,0.010702,5.0,5.277120315581854,40,40.9836867862969,25,24.758843005575816,3,3.241156994424184,0.2,0.1779774607191076
2,False,0.6,0.6009421550736324,0.01,0.010354,5.0,5.146123260437376,40,39.66915688367129,25,24.726701777412373,3,3.273298222587627,0.2,0.1765124861817608
3,False,0.6,0.5982636004826026,0.01,0.010366,5.0,5.091355599214145,40,40.096302316131656,25,24.71533027656105,3,3.2846697234389453,0.2,0.1771027652226516
4,False,0.6,0.6005144232322254,0.01,0.009376,5.0,5.019271948608137,40,40.59533233246895,25,24.720136211533827,3,3.279863788466173,0.2,0.1685789902123314
0,False,0.6,0.5973805652889558,0.01,0.00971,5.0,4.840478564307079,40,39.575862991704575,25,24.73787215830712,5,5.262127841692884,0.2,0.1587298747522161
1,False,0.6,0.6092684197875491,0.01,0.009842,5.0,4.896517412935324,40,40.46089872568746,25,24.80499062619804,5,5.195009373801959,0.2,0.1586001212766748
2,False,0.6,0.6028969939750278,0.01,0.009456,5.0,4.849230769230769,40,40.074889276607166,25,24.76953212930898,5,5.230467870691019,0.2,0.1559921057470879
3,False,0.6,0.5990328010977485,0.01,0.010338,5.0,4.994202898550725,40,40.01890103955718,25,24.74336054461281,5,5.2566394553871945,0.2,0.1639585017867884
4,False,0.6,0.6048383185125303,0.01,0.0104,5.0,4.990403071017274,40,39.88192963752665,25,24.782940116393902,5,5.2170598836060975,0.2,0.1632434188383552
0,False,0.6,0.5993495803581348,0.01,0.00987,5.0,4.974798387096774,40,39.67865739502541,25,24.840415253959687,10,10.159584746040313,0.2,0.1516371100305238
1,False,0.6,0.5996005910282558,0.01,0.010538,5.0,5.090821256038647,40,39.684414715719065,25,24.856179567976163,10,10.143820432023835,0.2,0.1563748559620082
2,False,0.6,0.5958358922972492,0.01,0.010016,5.0,5.008,40,39.35076717811874,25,24.78567756921005,10,10.214322430789949,0.2,0.1534208287301677
3,False,0.6,0.588882806045045,0.01,0.009966,5.0,4.968095712861416,40,39.943409153192654,25,24.695179277840754,10,10.304820722159246,0.2,0.1541698131030512
4,False,0.6,0.6012026599151753,0.01,0.010194,5.0,4.943743937924345,40,39.43499005964215,25,24.868375676082746,10,10.131624323917258,0.2,0.1537626491602385
0,False,0.6,0.6010781235477861,0.01,0.010132,5.0,4.913676042677013,40,40.082727027755325,50,50.88154918864135,1,1.8815474687436196,0.2,0.0135155395939357
1,False,0.6,0.6011268970949077,0.01,0.00967,5.0,4.893724696356276,40,40.18590522478736,50,50.8775153166988,1,1.877514541338499,0.2,0.013651930509321
2,False,0.6,0.5967313568787124,0.01,0.009742,5.0,4.885656970912739,40,40.14388586956522,50,50.877437120901845,1,1.877431770182305,0.2,0.0136868851395296
3,False,0.6,0.6083368342812823,0.01,0.009792,5.0,5.006134969325154,40,40.94480696030451,50,50.88054471357372,1,1.8805392849311888,0.2,0.013432588599119
4,False,0.6,0.6018716961008688,0.01,0.009882,5.0,4.901785714285714,40,40.05942457649906,50,50.87759042842236,1,1.8775903970132437,0.2,0.0137891254024104
0,False,0.6,0.6032573118792277,0.01,0.010104,5.0,5.113360323886639,40,40.77304383449406,50,49.90719030102253,3,3.0928096989774687,0.2,0.2034687515314256
1,False,0.6,0.597429978734619,0.01,0.009658,5.0,4.957905544147844,40,39.91768992038861,50,49.88836269006944,3,3.1116373099305576,0.2,0.1997967250418467
2,False,0.6,0.6004980771716649,0.01,0.009792,5.0,5.006134969325154,40,40.34590853575791,50,49.89744337794328,3,3.102556622056717,0.2,0.2003717316498138
3,False,0.6,0.5990499225106939,0.01,0.010186,5.0,5.052579365079365,40,39.9399164758184,50,49.89116271455057,3,3.1088372854494324,0.2,0.2055999619639232
4,False,0.6,0.6007227504895726,0.01,0.00934,5.0,4.989316239316239,40,40.23745774171738,50,49.89772952302125,3,3.1022704769787524,0.2,0.1957922498291489
0,False,0.6,0.5971480545730167,0.01,0.0105,5.0,4.948162111215834,40,38.940160801370766,50,49.79950945007985,5,5.200490549920147,0.2,0.1775789601534261
1,False,0.6,0.603662010529846,0.01,0.010052,5.0,4.846673095467695,40,39.83428876149847,50,49.83301674850999,5,5.166983251490009,0.2,0.1731311015073784
2,False,0.6,0.6046012548876967,0.01,0.01027,5.0,5.0146484375,40,39.40418806795733,50,49.84195681994142,5,5.158043180058577,0.2,0.174496065227385
3,False,0.6,0.6044917295907644,0.01,0.010448,5.0,4.984732824427481,40,39.38996444093244,50,49.839943374806346,5,5.160056625193654,0.2,0.1762475440629415
4,False,0.6,0.5979906902384768,0.01,0.009212,5.0,4.773056994818653,40,39.65212153660822,50,49.8009336716759,5,5.1990663283241005,0.2,0.1663880444894327
0,False,0.6,0.5946248374039572,0.01,0.009816,5.0,4.967611336032388,40,39.89619189592086,50,49.72939465663864,10,10.27060534336136,0.2,0.1539828894656227
1,False,0.6,0.6030528955860437,0.01,0.009596,5.0,4.694716242661448,40,40.14963699919333,50,49.826040393875786,10,10.173959606124214,0.2,0.1514431669093573
2,False,0.6,0.6010593061988805,0.01,0.009918,5.0,5.236536430834214,40,40.54905968928863,50,49.80541587492297,10,10.194584125077029,0.2,0.1540712147798335
3,False,0.6,0.6076979626128964,0.01,0.009712,5.0,4.924949290060852,40,40.960794990471,50,49.88930609784695,10,10.110693902153052,0.2,0.1514871281198827
4,False,0.6,0.6011444984890842,0.01,0.009872,5.0,4.8919722497522296,40,40.14094955489615,50,49.79713854618897,10,10.202861453811032,0.2,0.1539279389357837
0,False,0.6,0.6028001503327931,0.01,0.010196,5.0,4.9495145631067965,40,39.936680053547526,100,102.22011166060004,1,3.220103897766947,0.2,-0.0636784924579757
1,False,0.6,0.6073617772677499,0.01,0.010076,5.0,4.896015549076774,40,40.49313038793103,100,102.21867652746212,1,3.2186685443519707,0.2,-0.0633436700114109
2,False,0.6,0.599425388307076,0.01,0.009418,5.0,4.824795081967213,40,39.56950553112088,100,102.22137338044382,1,3.2213688669793754,0.2,-0.0612181452197313
3,False,0.6,0.6096979621542941,0.01,0.01072,5.0,5.224171539961014,40,40.74868261045805,100,102.22447086677496,1,3.224465712665136,0.2,-0.0656521106111694
4,False,0.6,0.5983341925180176,0.01,0.01069,5.0,5.2764067127344525,40,39.87725680409593,100,102.2172709943725,1,3.217270213794692,0.2,-0.0649588254375981
0,False,0.6,0.5990005033872503,0.01,0.010702,5.0,5.334995014955134,40,39.60104250200481,100,100.72495158915054,3,3.724950077021575,0.2,0.124251402700754
1,False,0.6,0.6001333804880513,0.01,0.01035,5.0,4.933269780743565,40,39.49474664184067,100,100.73363708032127,3,3.7336089282808302,0.2,0.1218060428777055
2,False,0.6,0.5932603875095424,0.01,0.009676,5.0,4.715399610136452,40,39.2989966555184,100,100.72501225731052,3,3.725006795521821,0.2,0.1178314340617862
3,False,0.6,0.5948160457457613,0.01,0.009482,5.0,4.928274428274428,40,40.14007357950675,100,100.72200985336124,3,3.7220080738582624,0.2,0.1165808744939329
4,False,0.6,0.5963797633496983,0.01,0.009678,5.0,4.912690355329949,40,39.65408889485699,100,100.72614461094626,3,3.726143081161709,0.2,0.1178302057617708
0,False,0.6,0.5995009395268017,0.01,0.01014,5.0,4.912790697674419,40,39.93956117916274,100,99.91352530036704,5,5.086474699632959,0.2,0.1863610411110193
1,False,0.6,0.6069068911311994,0.01,0.010148,5.0,5.15650406504065,40,40.75630936227951,100,99.94085913205586,5,5.059140867944137,0.2,0.1860784636081051
2,False,0.6,0.6061443199799528,0.01,0.010338,5.0,5.221212121212122,40,40.07201068804275,100,99.9393502183037,5,5.0606497816962985,0.2,0.187848802948948
3,False,0.6,0.6003318291221483,0.01,0.010334,5.0,5.021379980563654,40,40.5382096069869,100,99.9196344520013,5,5.080365547998696,0.2,0.1879005135698079
4,False,0.6,0.6005937534711353,0.01,0.00969,5.0,4.959058341862845,40,39.98749495764421,100,99.93098931016782,5,5.069010689832183,0.2,0.1813180004408012
0,False,0.6,0.6021208050980115,0.01,0.00981,5.0,5.061919504643963,40,40.42128813559322,100,99.88272822274328,10,10.117271777256718,0.2,0.158166785190026
1,False,0.6,0.5993602171384258,0.01,0.009664,5.0,4.861167002012072,40,40.12763656030287,100,99.83786339933847,10,10.162136600661526,0.2,0.1576578514813059
2,False,0.6,0.6009321569918845,0.01,0.010038,5.0,5.20643153526971,40,40.46388246497075,100,99.8646369994725,10,10.135363000527503,0.2,0.1602035526975999
3,False,0.6,0.6061420748691617,0.01,0.009846,5.0,5.033742331288344,40,40.87265050394988,100,99.92262001608373,10,10.077379983916288,0.2,0.1582329097488469
4,False,0.6,0.5981004344750934,0.01,0.0103,5.0,5.155155155155155,40,40.04464889730754,100,99.83437494209632,10,10.165625057903682,0.2,0.1626027226507529
0,False,0.6,0.5965833340066742,0.01,0.009912,7.0,7.039772727272728,20,19.79987932421561,10,9.91095537985564,1,1.0890446201443602,0.2,0.2109363276133685
1,False,0.6,0.5978107587187806,0.01,0.010068,7.0,7.12022630834512,20,19.88949384956645,10,9.912163788509917,1,1.0878362114900852,0.2,0.212190149328707
2,False,0.6,0.6046618350163245,0.01,0.01069,7.0,7.203504043126685,20,20.216221696519096,10,9.917969516060625,1,1.0820304839393753,0.2,0.2178215130845033
3,False,0.6,0.6001454369167374,0.01,0.00988,7.0,7.00709219858156,20,19.9254241834887,10,9.913019869797798,1,1.0869801302022015,0.2,0.2105186211403646
4,False,0.6,0.6016156153242953,0.01,0.010408,7.0,7.298737727910239,20,20.239121566494426,10,9.914789154678376,1,1.0852108453216245,0.2,0.2156421911286282
0,False,0.6,0.5970079042206318,0.01,0.00939,7.0,6.755395683453237,20,19.823087752229,10,9.793308098452783,3,3.206691901547215,0.2,0.1572126931685038
1,False,0.6,0.6012634700779416,0.01,0.010028,7.0,7.17310443490701,20,20.25845755904976,10,9.81355700725525,3,3.18644299274475,0.2,0.1615230242272953
2,False,0.6,0.5998808128964487,0.01,0.00996,7.0,7.0638297872340425,20,20.069816166531496,10,9.79955290431518,3,3.2004470956848188,0.2,0.161849367789273
3,False,0.6,0.601962876298784,0.01,0.010228,7.0,7.182584269662922,20,20.12178318135765,10,9.8165785301915,3,3.1834214698085006,0.2,0.1630476700448722
4,False,0.6,0.6019770230214605,0.01,0.010836,7.0,7.10091743119266,20,20.10174870029033,10,9.814278838737753,3,3.185721161262247,0.2,0.1680250910454313
0,False,0.6,0.6033440639227883,0.01,0.010306,7.0,7.156944444444444,20,20.01226623768349,10,9.836257273807345,5,5.163742726192655,0.2,0.1569433411585344
1,False,0.6,0.5973100674503213,0.01,0.009938,7.0,6.998591549295774,20,19.866097823165816,10,9.803846092111469,5,5.196153907888531,0.2,0.1545588722271069
2,False,0.6,0.6004017119232463,0.01,0.010236,7.0,7.03021978021978,20,20.0680805079022,10,9.827093677969168,5,5.172906322030833,0.2,0.156363655404159
3,False,0.6,0.6000606618204612,0.01,0.01091,7.0,7.244355909694555,20,19.77984403119376,10,9.824666968816514,5,5.175333031183486,0.2,0.1615175705497932
4,False,0.6,0.6000113057311982,0.01,0.009352,7.0,6.979104477611941,20,19.955683878332103,10,9.819113821996584,5,5.180886178003417,0.2,0.1497743456078814
0,False,0.6,0.5983022187923612,0.01,0.010002,7.0,7.093617021276596,20,20.03511026924638,10,9.85372103147754,10,10.14627896852246,0.2,0.151373322579891
1,False,0.6,0.5915319445426179,0.01,0.00969,7.0,6.852899575671853,20,19.577568344362007,10,9.759220676462704,10,10.240779323537296,0.2,0.1500617202118795
2,False,0.6,0.6002551854738092,0.01,0.009348,7.0,6.667617689015692,20,19.942450868602855,10,9.870435803653434,10,10.129564196346566,0.2,0.1462118967999267
3,False,0.6,0.5977299322738876,0.01,0.010426,7.0,7.073270013568521,20,20.06710544171529,10,9.856089851002942,10,10.143910148997058,0.2,0.1544200623678396
4,False,0.6,0.596627947365445,0.01,0.009624,7.0,7.066079295154185,20,19.87908760597497,10,9.837721922877751,10,10.162278077122249,0.2,0.1484136195912624
0,False,0.6,0.6011249225253017,0.01,0.009354,7.0,6.719827586206897,20,20.12238967358248,25,25.02930145222711,1,1.0292983062899168,0.2,0.2101072631931584
1,False,0.6,0.5979301548347514,0.01,0.009008,7.0,6.65288035450517,20,20.184766316936912,25,25.027746158733304,1,1.0277380792431678,0.2,0.2068526169438556
2,False,0.6,0.6008427550738017,0.01,0.009914,7.0,6.903899721448468,20,20.078506817874985,25,25.027159414987644,1,1.0271466981363275,0.2,0.2166333321892208
3,False,0.6,0.6034443739467441,0.01,0.010212,7.0,7.211864406779661,20,19.984006959314776,25,25.03086918195432,1,1.0308590145092111,0.2,0.2186603062461728
4,False,0.6,0.6020992231460062,0.01,0.01011,7.0,7.139830508474576,20,20.03267007260016,25,25.029570132854325,1,1.0295596316080946,0.2,0.2178663872988381
0,False,0.6,0.6023699563205903,0.01,0.009602,7.0,6.968069666182874,20,20.204077485776214,25,24.729358487658573,3,3.2706415123414274,0.2,0.1699938545908425
1,False,0.6,0.5955838829910809,0.01,0.00999,7.0,7.085106382978723,20,19.99572707542051,25,24.7029426213174,3,3.2970573786826023,0.2,0.174711487692037
2,False,0.6,0.6010735186613732,0.01,0.009612,7.0,6.6842837273991655,20,20.0950580610316,25,24.725201731091484,3,3.274798268908516,0.2,0.1700945218083987
3,False,0.6,0.6016443946143046,0.01,0.00997,7.0,6.856946354883081,20,20.0392275602207,25,24.728052898122066,3,3.271947101877938,0.2,0.1731556288067799
4,False,0.6,0.5996157047836874,0.01,0.010136,7.0,7.24,20,20.00060655074808,25,24.719935634811492,3,3.2800643651885046,0.2,0.1750437939633633
0,False,0.6,0.603351143095991,0.01,0.009532,7.0,6.808571428571429,20,19.977268168750417,25,24.76832220105509,5,5.231677798944912,0.2,0.1568930508117273
1,False,0.6,0.6005657657221085,0.01,0.009484,7.0,6.922627737226278,20,20.19246435845214,25,24.76073591296878,5,5.23926408703122,0.2,0.1562240198369343
2,False,0.6,0.5959317484507577,0.01,0.010484,7.0,7.093369418132611,20,19.753584349457324,25,24.737567656785625,5,5.262432343214375,0.2,0.1647725781096797
3,False,0.6,0.6020312057884312,0.01,0.01044,7.0,7.140902872777017,20,19.955315870570107,25,24.782357271464303,5,5.217642728535697,0.2,0.1630896435410026
4,False,0.6,0.6049165793178105,0.01,0.009718,7.0,6.853314527503526,20,20.014634146341464,25,24.78653225783906,5,5.21346774216094,0.2,0.1576619176299485
0,False,0.6,0.6030875236161206,0.01,0.01021,7.0,7.251420454545454,20,19.97356621829619,25,24.896281438777148,10,10.103718561222852,0.2,0.1533628316007959
1,False,0.6,0.6028653723408552,0.01,0.009832,7.0,7.073381294964029,20,20.21736774368353,25,24.89235882545795,10,10.10764117454205,0.2,0.1505895482703518
2,False,0.6,0.6029916239378401,0.01,0.010036,7.0,7.127840909090909,20,20.17643480024336,25,24.874478819128477,10,10.125521180871528,0.2,0.1527300375688304
