no,seq,time_epoch,retransmission,out_of_order
21094,18594861,1716238939.511073000,,
21095,18596182,1716238939.511197000,,
21097,18597503,1716238939.511784000,,
21099,18600145,1716238939.511925000,,
21100,18601466,1716238939.524288000,,
21101,18604108,1716238939.524288000,,
21103,18605429,1716238939.524329000,,
21104,18606750,1716238939.524458000,,
21106,18608071,1716238939.524540000,,
21107,18609392,1716238939.524665000,,
21109,18610713,1716238939.524785000,,
21110,18612034,1716238939.524921000,,
21112,18613355,1716238939.525018000,,
21113,18614676,1716238939.534566000,,
21115,18615997,1716238939.535154000,,
21116,18617318,1716238939.535192000,,
21118,18618639,1716238939.535281000,,
21119,18619960,1716238939.535398000,,
21121,18621281,1716238939.535499000,,
21122,18622602,1716238939.535531000,,
21124,18623923,1716238939.535824000,,
21125,18625244,1716238939.535892000,,
21127,18626565,1716238939.536031000,,
21128,18627886,1716238939.536380000,,
21130,18629207,1716238939.546013000,,
21132,18631849,1716238939.546113000,,
21133,18633170,1716238939.546206000,,
21135,18634491,1716238939.546308000,,
21136,18635812,1716238939.546423000,,
21138,18637133,1716238939.546591000,,
21139,18638454,1716238939.547143000,,
21141,18639775,1716238939.547262000,,
21142,18641096,1716238939.547358000,,
21144,18642417,1716238939.547487000,,
21145,18643738,1716238939.547590000,,
21147,18645059,1716238939.547660000,,
21148,18646380,1716238939.557252000,,
21150,18649022,1716238939.558411000,,
21151,18650343,1716238939.558493000,,
21153,18651664,1716238939.558514000,,
21154,18652985,1716238939.558612000,,
21156,18654306,1716238939.558818000,,
21157,18655627,1716238939.558925000,,
21159,18656948,1716238939.559039000,,
21160,18658269,1716238939.559096000,,
21162,18659590,1716238939.559271000,,
21163,18660911,1716238939.559355000,,
21165,18662232,1716238939.559499000,,
21166,18663553,1716238939.577485000,,
21168,18666195,1716238939.577618000,,
21169,18667516,1716238939.577712000,,
21171,18668837,1716238939.577806000,,
21172,18670158,1716238939.577912000,,
21174,18671479,1716238939.578105000,,
21175,18672800,1716238939.578187000,,
21177,18674121,1716238939.578328000,,
21178,18675442,1716238939.578454000,,
21180,18676763,1716238939.578549000,,
21181,18678084,1716238939.578664000,,
21183,18682047,1716238939.590717000,,
21185,18686010,1716238939.590838000,,
21187,18687331,1716238939.590941000,,
21189,18688652,1716238939.591086000,,
21191,18689973,1716238939.591205000,,
21193,18691294,1716238939.591297000,,
21195,18692615,1716238939.591400000,,
21197,18693936,1716238939.591556000,,
21199,18695257,1716238939.591745000,,
21201,18696578,1716238939.591835000,,
21203,18699220,1716238939.591939000,,
21205,18700541,1716238939.600710000,,
21207,18701862,1716238939.601519000,,
21209,18679405,1716238939.601647000,1,
21211,18703183,1716238939.601754000,,
21213,18704504,1716238939.601853000,,
21215,18705825,1716238939.601994000,,
21217,18707146,1716238939.602161000,,
21219,18708467,1716238939.609604000,,
21221,18709788,1716238939.614129000,,
21222,18680726,1716238939.614129000,1,
21225,18711109,1716238939.614160000,,
21227,18712430,1716238939.614373000,,
21229,18713751,1716238939.614450000,,
21231,18715072,1716238939.614545000,,
21233,18716393,1716238939.614682000,,
21235,18717714,1716238939.621029000,,
21237,18719035,1716238939.629721000,,
21238,18697899,1716238939.629721000,1,
21241,18720356,1716238939.629911000,,
21243,18722998,1716238939.630017000,,
21244,18724319,1716238939.630112000,,
21246,18725640,1716238939.630227000,,
21247,18726961,1716238939.631718000,,
21249,18728282,1716238939.640535000,,
21250,18730924,1716238939.640604000,,
21252,18732245,1716238939.640805000,,
21253,18733566,1716238939.640943000,,
21255,18734887,1716238939.641016000,,
21256,18736208,1716238939.641124000,,
21258,18737529,1716238939.641247000,,
21259,18738850,1716238939.641339000,,
21261,18740171,1716238939.641437000,,
21262,18741492,1716238939.641952000,,
21264,18742813,1716238939.642098000,,
21265,18744134,1716238939.651087000,,
21267,18745455,1716238939.651253000,,
21268,18746776,1716238939.651338000,,
21270,18748097,1716238939.651513000,,
21271,18749418,1716238939.651590000,,
21273,18750739,1716238939.653860000,,
21274,18752060,1716238939.654009000,,
21276,18753381,1716238939.654147000,,
21277,18754702,1716238939.654223000,,
21279,18756023,1716238939.654420000,,
21280,18757344,1716238939.654478000,,
21282,18758665,1716238939.654570000,,
21283,18759986,1716238939.661487000,,
21285,18762628,1716238939.662211000,,
21286,18763949,1716238939.662380000,,
21287,18765270,1716238939.662380000,,
21289,18766591,1716238939.662569000,,
21291,18767912,1716238939.663588000,,
21292,18769233,1716238939.663761000,,
21294,18770554,1716238939.664215000,,
21295,18771875,1716238939.664321000,,
21297,18773196,1716238939.664420000,,
21298,18774517,1716238939.664559000,,
21300,18775838,1716238939.671901000,,
21302,18778480,1716238939.675140000,,
21303,18779801,1716238939.675140000,,
21305,18782443,1716238939.675264000,,
21306,18783764,1716238939.675443000,,
21308,18785085,1716238939.675599000,,
21309,18786406,1716238939.675703000,,
21311,18787727,1716238939.675828000,,
21312,18789048,1716238939.675915000,,
21314,18790369,1716238939.676074000,,
21315,18791690,1716238939.676123000,,
21317,18793011,1716238939.676367000,,
21318,18794332,1716238939.682452000,,
21320,18795653,1716238939.682492000,,
21321,18796974,1716238939.686365000,,
21323,18800937,1716238939.686634000,,
21324,18802258,1716238939.686757000,,
21326,18803579,1716238939.686866000,,
21327,18804900,1716238939.686999000,,
21329,18806221,1716238939.687149000,,
21330,18807542,1716238939.687361000,,
21332,18808863,1716238939.687453000,,
21333,18810184,1716238939.687581000,,
21335,18811505,1716238939.699157000,,
21336,18814147,1716238939.699157000,,
21337,18815468,1716238939.699234000,,
21339,18816789,1716238939.699454000,,
21340,18818110,1716238939.699495000,,
21342,18819431,1716238939.699554000,,
21343,18820752,1716238939.699760000,,
21345,18822073,1716238939.699946000,,
21346,18823394,1716238939.700003000,,
21348,18824715,1716238939.700100000,,
21349,18826036,1716238939.700232000,,
21351,18827357,1716238939.700360000,,
21352,18828678,1716238939.700436000,,
21354,18829999,1716238939.710363000,,
21355,18831320,1716238939.711548000,,
21357,18833962,1716238939.711626000,,
21358,18835283,1716238939.711786000,,
21360,18836604,1716238939.711932000,,
21361,18837925,1716238939.712014000,,
21363,18839246,1716238939.712091000,,
21364,18840567,1716238939.712198000,,
21366,18841888,1716238939.712279000,,
21367,18843209,1716238939.712429000,,
21369,18844530,1716238939.712680000,,
21370,18845851,1716238939.712725000,,
21372,18849814,1716238939.721918000,,
21374,18851135,1716238939.722415000,,
21376,18853777,1716238939.722553000,,
21378,18855098,1716238939.722664000,,
21380,18856419,1716238939.722804000,,
21382,18857740,1716238939.722874000,,
21384,18859061,1716238939.722996000,,
21386,18860382,1716238939.723191000,,
21388,18861703,1716238939.724821000,,
21390,18864345,1716238939.724878000,,
21392,18865666,1716238939.725029000,,
21394,18866987,1716238939.731386000,,
21396,18868308,1716238939.733800000,,
21398,18847172,1716238939.733871000,1,
21400,18869629,1716238939.733975000,,
21402,18870950,1716238939.734082000,,
21404,18872271,1716238939.734194000,,
21406,18873592,1716238939.734354000,,
21408,18874913,1716238939.741929000,,
21410,18876234,1716238939.742604000,,
21412,18848493,1716238939.742666000,1,
21414,18877555,1716238939.742732000,,
21416,18878876,1716238939.744485000,,
21417,18880197,1716238939.744499000,,
21419,18881518,1716238939.744665000,,
21420,18882839,1716238939.744684000,,
21422,18884160,1716238939.755406000,,
21423,18885481,1716238939.755406000,,
21425,18886802,1716238939.755530000,,
21427,18889444,1716238939.755671000,,
21428,18890765,1716238939.755756000,,
21430,18892086,1716238939.755871000,,
21431,18893407,1716238939.755985000,,
21433,18894728,1716238939.756037000,,
21434,18896049,1716238939.756248000,,
21436,18897370,1716238939.756374000,,
21437,18898691,1716238939.766220000,,
21439,18901333,1716238939.770866000,,
21440,18903975,1716238939.770866000,,
21442,18905296,1716238939.771004000,,
21443,18906617,1716238939.771139000,,
21445,18907938,1716238939.771231000,,
21446,18909259,1716238939.771379000,,
21448,18910580,1716238939.771435000,,
21449,18911901,1716238939.771549000,,
21451,18913222,1716238939.776110000,,
21452,18914543,1716238939.776828000,,
21454,18915864,1716238939.776928000,,
21455,18917185,1716238939.780574000,,
21457,18918506,1716238939.781031000,,
21458,18919827,1716238939.781164000,,
21460,18921148,1716238939.781222000,,
21461,18922469,1716238939.781360000,,
21463,18923790,1716238939.781541000,,
21464,18925111,1716238939.781677000,,
21466,18926432,1716238939.781770000,,
21467,18927753,1716238939.782400000,,
21469,18929074,1716238939.786126000,,
21470,18930395,1716238939.787183000,,
21472,18931716,1716238939.789883000,,
21474,18934358,1716238939.791370000,,
21476,18938321,1716238939.791629000,,
21477,18939642,1716238939.791630000,,
21479,18940963,1716238939.791729000,,
21480,18942284,1716238939.792350000,,
21482,18943605,1716238939.792482000,,
21483,18944926,1716238939.792542000,,
21485,18946247,1716238939.802572000,,
21486,18948889,1716238939.802572000,,
21488,18950210,1716238939.803946000,,
21489,18951531,1716238939.803947000,,
21491,18952852,1716238939.804137000,,
21492,18954173,1716238939.804198000,,
21494,18955494,1716238939.804246000,,
21495,18956815,1716238939.804371000,,
21497,18958136,1716238939.804512000,,
21498,18959457,1716238939.804665000,,
21500,18960778,1716238939.804797000,,
21501,18962099,1716238939.804868000,,
21503,18963420,1716238939.804974000,,
21504,18964741,1716238939.812624000,,
21506,18966062,1716238939.813862000,,
21507,18967383,1716238939.813984000,,
21509,18968704,1716238939.814034000,,
21510,18970025,1716238939.814126000,,
21512,18971346,1716238939.816461000,,
21513,18973988,1716238939.816529000,,
21514,18975309,1716238939.816557000,,
21516,18976630,1716238939.816788000,,
21517,18977951,1716238939.816932000,,
21519,18979272,1716238939.817079000,,
21520,18980593,1716238939.817101000,,
21522,18981914,1716238939.817243000,,
21523,18983235,1716238939.824613000,,
21525,18985877,1716238939.824664000,,
21526,18987198,1716238939.824821000,,
21528,18988519,1716238939.824897000,,
21529,18989840,1716238939.825123000,,
21531,18991161,1716238939.825970000,,
21532,18992482,1716238939.826152000,,
21534,18993803,1716238939.830343000,,
21536,18996445,1716238939.830412000,,
21537,18997766,1716238939.830531000,,
21539,18999087,1716238939.830645000,,
21540,19000408,1716238939.830761000,,
21542,19001729,1716238939.834805000,,
21544,19004371,1716238939.835643000,,
21545,19005692,1716238939.835759000,,
21547,19007013,1716238939.835951000,,
21548,19008334,1716238939.836096000,,
21550,19009655,1716238939.836203000,,
21551,19010976,1716238939.836268000,,
21553,19012297,1716238939.836439000,,
